,IYEAR,NAME,LOCATION_LATITUDE,LOCATION_LONGITUDE,COMMODITY_RELEASED_TYPE,UNINTENTIONAL_RELEASE_BBLS,INTENTIONAL_RELEASE_BBLS,RECOVERED_BBLS,FATALITY_IND,FATAL,INJURY_IND,INJURE,SHUTDOWN_DUE_ACCIDENT_IND,MATERIAL_INVOLVED,RELEASE_TYPE,LEAK_TYPE,Latitude,Longitude,Accuracy Score,Accuracy Type,Number,Street,Unit Type,Unit Number,City,State,County,Zip,Country,Source,net_spill
2284,2015,KERN OIL & REFINING CO.,35.298901,-118.914063,CRUDE OIL,5,0,5,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.298971,-118.913946,1,rooftop,6205,Weedpatch Hwy,,,Bakersfield,CA,Kern County,93307,US,City of Bakersfield,0
2311,2015,ULTRAMAR INC,33.804707,-118.222597,CRUDE OIL,264,0,56,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.804452,-118.222689,1,rooftop,2490,E Sepulveda Blvd,,,Long Beach,CA,Los Angeles County,90810,US,Los Angeles,208
2368,2015,PHILLIPS 66 PIPELINE LLC,34.882052,-120.445707,CRUDE OIL,0.91,0,0.91,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.881502,-120.445155,1,rooftop,4263,California Blvd,,,Santa Maria,CA,Santa Barbara County,93455,US,Santa Barbara,0
2370,2015,"PLAINS PIPELINE, L.P.",35.466951,-119.704428,CRUDE OIL,12.7,0,12.7,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.466951,-119.704428,0.04,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0
2381,2015,"SHELL PIPELINE CO., L.P.",37.721661,-121.54831,CRUDE OIL,7.86,0,1.66,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,37.721596,-121.548443,1,rooftop,25705,S Patterson Pass Rd,,,Tracy,CA,San Joaquin County,95377,US,San Joaquin,6.2
2382,2015,"SFPP, LP",38.780153,-121.246941,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.83,0,0.83,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,38.780812,-121.246413,0.99,rooftop,6050,Pacific St,,,Rocklin,CA,Placer County,95677,US,Placer,0
2388,2015,"PLAINS PIPELINE, L.P.",34.462434,-120.086714,CRUDE OIL,2934,0,1100,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,34.461883,-120.086151,1,nearest_street,,US 101,,,Goleta,CA,Santa Barbara County,93117,US,TIGER/Line® dataset from the US Census Bureau,1834
2431,2015,"PLAINS PIPELINE, L.P.",35.019746,-119.06454,CRUDE OIL,0.95,0,0.95,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,35.019746,-119.06454,0.05,nearest_place,,,,,Bakersfield,CA,Kern County,93313,US,TIGER/Line® dataset from the US Census Bureau,0
2449,2015,PHILLIPS 66 PIPELINE LLC,35.500176,-119.811758,CRUDE OIL,1.66,0,1.66,NO,,NO,,YES,CARBON STEEL,MECHANICAL PUNCTURE,,35.499994,-119.81177,1,rooftop,17251,Pole Line Rd,,,Lost Hills,CA,Kern County,93249,US,Kern,0
2487,2015,"PLAINS PIPELINE, L.P.",35.47321,-119.74096,CRUDE OIL,100,0,90,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,35.47321,-119.74096,0.04,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,10
2491,2015,EXXONMOBIL OIL CORP - WEST COAST,33.734846,-118.272297,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,15,0,15,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.73625,-118.27123,0.99,rooftop,809,S South Seaside Ave,,,San Pedro,CA,Los Angeles County,90731,US,City of Los Angeles,0
2506,2015,"SFPP, LP",38.845635,-122.232341,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.11,0,0.11,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,38.845635,-122.232341,0.5,nearest_place,,,,,Guinda,CA,Yolo County,95637,US,TIGER/Line® dataset from the US Census Bureau,0
2515,2015,"PLAINS PIPELINE, L.P.",35.01937,-119.06305,CRUDE OIL,2,0,2,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,35.01937,-119.06305,0.05,nearest_place,,,,,Bakersfield,CA,Kern County,93313,US,TIGER/Line® dataset from the US Census Bureau,0
2552,2015,CALNEV PIPELINE CO,34.183191,-117.365394,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,3.57,0,0.89,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,34.182622,-117.367019,0.99,rooftop,319,Mwd,,,San Bernardino,CA,San Bernardino County,92407,US,San Bernardino,2.68
2564,2015,"SFPP, LP",37.940135,-122.376323,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,58.9,0,58.9,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,37.941424,-122.377691,0.99,rooftop,525,Castro St,,,Richmond,CA,Contra Costa County,94801,US,Contra Costa,0
2596,2014,PHILLIPS 66 PIPELINE LLC,35.646475,-119.955655,CRUDE OIL,0.79,0,0.79,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.646475,-119.955655,0.03,nearest_place,,,,,Lost Hills,CA,Kern County,93249,US,TIGER/Line® dataset from the US Census Bureau,0
2597,2014,"SFPP, LP",38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.01,0,0.01,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,38.003019,-122.055144,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0
2625,2014,"SHELL PIPELINE CO., L.P.",35.26177777,-119.0744917,CRUDE OIL,2,0,2,NO,,NO,,,,LEAK,CRACK,35.262367,-119.073842,0.99,rooftop,6409,Ashe Rd,,,Bakersfield,CA,Kern County,93313,US,City of Bakersfield,0
2629,2014,CALNEV PIPELINE CO,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.31,0,0.31,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,CONNECTION FAILURE,35.276957,-116.021774,0.16,nearest_place,,,,,Baker,CA,San Bernardino County,92309,US,TIGER/Line® dataset from the US Census Bureau,0
2630,2014,CRIMSON PIPELINE L.P.,33.806106,-118.158872,CRUDE OIL,5,0,5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.806231,-118.158143,1,rooftop,2682,Temple Ave,,,Long Beach,CA,Los Angeles County,90806,US,Los Angeles,0
2662,2014,"SFPP, LP",37.69212,-122.3997,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.86,0,0.86,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,OVERFILL OR OVERFLOW,,37.69377,-122.399199,0.97,nearest_street,969,Tunnel Ave,,,Brisbane,CA,San Mateo County,94005,US,TIGER/Line® dataset from the US Census Bureau,0
2689,2014,PHILLIPS 66 PIPELINE LLC,37.976654,-122.322127,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,2.13,0,2.13,NO,,NO,,YES,,LEAK,SEAL OR PACKING,37.976503,-122.322407,1,rooftop,3146,Moyers Rd,,,San Pablo,CA,Contra Costa County,94806,US,Contra Costa,0
2691,2014,EXXONMOBIL OIL CORP - WEST COAST,35.435057,-119.68223,CRUDE OIL,0.24,0,0.24,NO,,NO,,YES,,LEAK,CONNECTION FAILURE,35.434255,-119.682583,0.99,rooftop,19662,33 Hwy,,,Mc Kittrick,CA,Kern County,93251,US,Kern,0
2692,2014,"SFPP, LP",38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,12.76,0,12.76,NO,,NO,,NO,CARBON STEEL,OTHER,,38.003019,-122.055144,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0
2746,2014,MOBIL PACIFIC PIPELINE CO,33.7697415,-118.2093535,CRUDE OIL,16,0,16,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.769501,-118.208672,1,rooftop,325,Pico Ave,,,Long Beach,CA,Los Angeles County,90802,US,City of Long Beach,0
2756,2014,"PLAINS PIPELINE, L.P.",33.86343,-118.16467,CRUDE OIL,2.38,0,2.38,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.866506,-118.164441,0.95,nearest_street,6100,Terminal St,,,Long Beach,CA,Los Angeles County,90805,US,TIGER/Line® dataset from the US Census Bureau,0
2773,2014,"PLAINS PIPELINE, L.P.",35.231666,-119.434622,CRUDE OIL,10,0,10,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,35.231666,-119.434622,0.21,nearest_place,,,,,Valley Acres,CA,Kern County,93268,US,TIGER/Line® dataset from the US Census Bureau,0
2774,2014,TESORO SOCAL PIPELINE COMPANY LLC,33.803335,-118.254678,CRUDE OIL,225,0,225,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.802128,-118.254597,0.99,rooftop,24710,Wilmington Ave,,,Carson,CA,Los Angeles County,90745,US,Los Angeles,0
2783,2014,VALERO REFINING COMPANY - CALIFORNIA,38.061436,-122.134392,CRUDE OIL,22,0,22,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,38.0626,-122.13364,0.99,rooftop,2970,Bay Vista Ct,,,Benicia,CA,Solano County,94510,US,Solano,0
2785,2014,FREEPORT-MCMORAN OIL & GAS,34.0577675,-118.360143,CRUDE OIL,0.12,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.05774,-118.36014,1,rooftop,5905,W Olympic Blvd,,,Los Angeles,CA,Los Angeles County,90036,US,City of Los Angeles,0.12
2788,2014,NUSTAR TERMINALS OPERATIONS PARTNERSHIP L. P.,38.045747,-122.244843,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,37,0,37,NO,,NO,,YES,CARBON STEEL,LEAK,CONNECTION FAILURE,38.046665,-122.245601,0.99,rooftop,51,Old County Rd,,,Rodeo,CA,Contra Costa County,94572,US,Contra Costa,0
2789,2014,"SFPP, LP",38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,7.2,0,7,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,38.003019,-122.055144,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0.2
2799,2014,"SHELL PIPELINE CO., L.P.",35.444988,-119.0425888,CRUDE OIL,0.5,0,0.5,NO,,NO,,NO,,RUPTURE,,35.448551,-119.03949,0.95,nearest_street,1184,Petrol Rd,,,Bakersfield,CA,Kern County,93308,US,TIGER/Line® dataset from the US Census Bureau,0
2811,2014,CHEVRON PIPE LINE CO,35.28036,-119.42238,CRUDE OIL,0.24,0,0.24,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.28036,-119.42238,0.13,nearest_place,,,,,Tupman,CA,Kern County,93276,US,TIGER/Line® dataset from the US Census Bureau,0
2813,2014,CHEMOIL TERMINALS CORP.,33.806917,-118.227056,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,989,0,600,NO,,NO,,NO,CARBON STEEL,OTHER,,33.805833,-118.226182,0.99,rooftop,2365,E Sepulveda Blvd,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,389
2821,2014,"PLAINS PIPELINE, L.P.",34.146191,-118.272341,CRUDE OIL,331,0,331,NO,,NO,,YES,CARBON STEEL,LEAK,OTHER,34.14623,-118.27223,1,rooftop,5155,N San Fernando Rd W,,,Los Angeles,CA,Los Angeles County,90039,US,City of Los Angeles,0
2823,2014,"PLAINS PIPELINE, L.P.",34.478859,-120.014772,CRUDE OIL,0.26,0,0.26,NO,,NO,,NO,,LEAK,SEAL OR PACKING,34.472783,-120.00444,0.91,nearest_street,384,Cll Lippizana,,,Goleta,CA,Santa Barbara County,93117,US,TIGER/Line® dataset from the US Census Bureau,0
2910,2014,PHILLIPS 66 PIPELINE LLC,33.787864,-118.269456,CRUDE OIL,39,0,39,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.78788,-118.26934,1,rooftop,1240,N Neptune Ave,,,Wilmington,CA,Los Angeles County,90744,US,City of Los Angeles,0
2938,2014,"SHELL PIPELINE CO., L.P.",35.5291888,-119.80777,CRUDE OIL,238,0,238,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,SEAL OR PACKING,35.529825,-119.808748,0.99,rooftop,16435,33 Hwy,,,Lost Hills,CA,Kern County,93249,US,Kern,0
2953,2014,"PACIFIC COAST ENERGY COMPANY, LP",34.044058,-118.441362,CRUDE OIL,15,0,12,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,34.043989,-118.441459,1,rooftop,1919,S Sepulveda Blvd,,,Los Angeles,CA,Los Angeles County,90025,US,Los Angeles,3
3008,2014,"PLAINS PIPELINE, L.P.",33.800211,-118.255721,CRUDE OIL,186,0,186,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,RUPTURE,,33.800133,-118.255486,1,rooftop,1007,E Lomita Blvd,,,Wilmington,CA,Los Angeles County,90744,US,City of Carson,0
3022,2014,"BUCKEYE PARTNERS, LP",32.70276,-117.15622,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,65,0,58,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,32.702947,-117.157412,0.97,nearest_street,969,Gull St,,,San Diego,CA,San Diego County,92101,US,TIGER/Line® dataset from the US Census Bureau,7
3027,2014,"SHELL PIPELINE CO., L.P.",35.5291888,-119.807777,CRUDE OIL,440,0,440,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.529825,-119.808748,0.99,rooftop,16435,33 Hwy,,,Lost Hills,CA,Kern County,93249,US,Kern,0
3085,2013,PHILLIPS 66 PIPELINE LLC,35.3496,-119.654007,CRUDE OIL,0.16,0,0.16,NO,,NO,,YES,,LEAK,CRACK,35.3496,-119.654007,0.13,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0
3096,2013,MOBIL PACIFIC PIPELINE CO,33.769722,-118.208889,CRUDE OIL,6,0,6,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.769501,-118.208672,1,rooftop,325,Pico Ave,,,Long Beach,CA,Los Angeles County,90802,US,City of Long Beach,0
3097,2013,EXXONMOBIL OIL CORPORATION-TERMINALS,33.86657,-117.838615,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,133,0,113,NO,,NO,,YES,CARBON STEEL,OVERFILL OR OVERFLOW,,33.865911,-117.838625,1,rooftop,1401,N Jefferson St,,,Anaheim,CA,Orange County,92807,US,City of Anaheim,20
3100,2013,CRIMSON PIPELINE L.P.,34.314349,-119.298397,CRUDE OIL,500,0,490,NO,,NO,,YES,MATERIAL OTHER THAN CARBON STEEL,LEAK,CRACK,34.314349,-119.298397,0.25,nearest_place,,,,,Ventura,CA,Ventura County,93005,US,TIGER/Line® dataset from the US Census Bureau,10
3121,2013,"PLAINS PIPELINE, L.P.",33.8630556,-118.2166667,CRUDE OIL,0.6,0,0.6,NO,,NO,,YES,,LEAK,PINHOLE,33.863547,-118.216872,1,rooftop,18515,S Alameda St,,,Compton,CA,Los Angeles County,90220,US,Los Angeles,0
3124,2013,CRIMSON PIPELINE L.P.,33.949629,-118.370221,CRUDE OIL,10,0,5,NO,,NO,,YES,CARBON STEEL,OTHER,,33.94961,-118.37041,1,rooftop,5200,W 95th Pl,,,Los Angeles,CA,Los Angeles County,90045,US,City of Los Angeles,5
3154,2013,"SFPP, LP",38.003663,-122.056224,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.36,0,1.36,NO,,NO,,NO,CARBON STEEL,LEAK,CRACK,38.003019,-122.055144,0.99,rooftop,5625,Imhoff Dr,,,Concord,CA,Contra Costa County,94520,US,Contra Costa,0
3158,2013,TESORO LOGISTICS OPERATIONS LLC - SOUTHERN CALIFORNIA,33.806255,-118.229308,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,130,0,130,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.806675,-118.22902,1,rooftop,2149,E Sepulveda Blvd,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,0
3161,2013,EXXONMOBIL OIL CORP - WEST COAST,35.431862,-119.68993,CRUDE OIL,10.65,0,10.65,NO,,NO,,,CARBON STEEL,LEAK,PINHOLE,35.433836,-119.687192,0.95,nearest_street,19001,W Side Hwy,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0
3190,2013,PHILLIPS 66 PIPELINE LLC,35.32395,-119.650239,CRUDE OIL,0.34,0,0.34,NO,,NO,,YES,,LEAK,SEAL OR PACKING,35.323925,-119.649166,0.99,rooftop,6601,Franco Western Rd,,,Mc Kittrick,CA,Kern County,93251,US,Kern,0
3215,2013,EXXONMOBIL OIL CORP - WEST COAST,35.063508,-119.064372,CRUDE OIL,15.5,0,15.5,NO,,NO,,,CARBON STEEL,OVERFILL OR OVERFLOW,,35.063194,-119.06562,0.99,rooftop,1751,Chris Heer Trl,,,Bakersfield,CA,Kern County,93313,US,Kern,0
3267,2013,"SHELL PIPELINE CO., L.P.",36.18977222,-120.3564278,CRUDE OIL,0.69,0,0.69,NO,,NO,,YES,,LEAK,CRACK,36.190781,-120.35477,0.97,nearest_street,37158,Oil City Rd,,,Coalinga,CA,Fresno County,93210,US,TIGER/Line® dataset from the US Census Bureau,0
3302,2013,EXXONMOBIL OIL CORP - WEST COAST,33.736385,-118.271949,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,1.3,0,1.3,NO,,NO,,YES,,LEAK,SEAL OR PACKING,33.73659,-118.27147,1,rooftop,799,S South Seaside Ave,,,San Pedro,CA,Los Angeles County,90731,US,City of Los Angeles,0
3313,2013,PHILLIPS 66 PIPELINE LLC,35.097314,-119.391572,CRUDE OIL,2.3,0,2.3,NO,,NO,,YES,,LEAK,PINHOLE,35.083908,-119.40069,0.9,nearest_street,26025,Kerto Rd,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
3342,2013,BP WEST COAST PRODUCTS L.L.C.,33.863481,-118.1631222,CRUDE OIL,0.36,0,0.36,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.863093,-118.16156,0.99,rooftop,5915,Paramount Blvd,,,Long Beach,CA,Los Angeles County,90805,US,City of Long Beach,0
3412,2013,PHILLIPS 66 PIPELINE LLC,35.097214,-119.3917,CRUDE OIL,0.71,0,0.71,NO,,NO,,NO,,OVERFILL OR OVERFLOW,,35.083908,-119.40069,0.9,nearest_street,26025,Kerto Rd,,,Maricopa,CA,Kern County,93252,US,TIGER/Line® dataset from the US Census Bureau,0
3421,2013,"SFPP, LP",38.569474,-121.522658,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.22,0,0.22,NO,,NO,,YES,,LEAK,SEAL OR PACKING,38.569558,-121.522891,1,rooftop,1570,S River Rd,,,West Sacramento,CA,Yolo County,95691,US,Yolo,0
3467,2012,"PLAINS PIPELINE, L.P.",35.019374,-119.063134,CRUDE OIL,600,0,600,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,35.019374,-119.063134,0.05,nearest_place,,,,,Bakersfield,CA,Kern County,93313,US,TIGER/Line® dataset from the US Census Bureau,0
3487,2012,CHEVRON PIPE LINE CO,33.902032,-118.313486,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,20,0,0,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,33.901619,-118.31329,1,rooftop,1954,Rosecrans Ave,,,Gardena,CA,Los Angeles County,90249,US,Los Angeles,20
3492,2012,CALNEV PIPELINE CO,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.67,0,0.67,NO,,NO,,NO,,LEAK,SEAL OR PACKING,35.276957,-116.021774,0.16,nearest_place,,,,,Baker,CA,San Bernardino County,92309,US,TIGER/Line® dataset from the US Census Bureau,0
3504,2012,"SHELL PIPELINE CO., L.P.",33.841119,-118.246558,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,45,0,45,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.839016,-118.248404,0.96,nearest_street,21000,Vera St,,,Carson,CA,Los Angeles County,90745,US,TIGER/Line® dataset from the US Census Bureau,0
3505,2012,CHEVRON PIPE LINE CO,37.817,-121.587,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.24,0,0,NO,,NO,,,,LEAK,SEAL OR PACKING,37.816805,-121.58629,1,rooftop,7800,Byron Hwy,,,Byron,CA,Contra Costa County,94514,US,Contra Costa,0.24
3509,2012,"SFPP, LP",33.84494,-118.232432,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,6.71,0,6.71,NO,,NO,,NO,MATERIAL OTHER THAN CARBON STEEL,LEAK,OTHER,33.846122,-118.233864,0.99,rooftop,20410,Wilmington Ave,,,Long Beach,CA,Los Angeles County,90810,US,City of Carson,0
3520,2012,"PLAINS MARKETING, L.P.",33.86206,-118.22369,CRUDE OIL,3,0,3,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.864238,-118.225209,0.96,nearest_street,2515,E Victoria St,,,Compton,CA,Los Angeles County,90220,US,TIGER/Line® dataset from the US Census Bureau,0
3526,2012,WEST COAST TERMINAL PIPELINE  (WCTP),33.8000022,-118.233913,CRUDE OIL,19.6,0,19.6,NO,,NO,,YES,CARBON STEEL,LEAK,CRACK,33.800708,-118.237327,0.96,nearest_street,24072,Alameda St,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,0
3528,2012,PHILLIPS 66 PIPELINE LLC,35.3599366,-119.6614872,CRUDE OIL,0.24,0,0,NO,,NO,,YES,,LEAK,PINHOLE,35.359937,-119.661487,0.11,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0.24
3531,2012,"PLAINS MARKETING, L.P.",33.90593,-118.42132,CRUDE OIL,2.9,0,2.9,NO,,NO,,NO,,LEAK,PINHOLE,33.905954,-118.421254,1,rooftop,601,Vista Del Mar,,,El Segundo,CA,Los Angeles County,90245,US,Los Angeles,0
3547,2012,"PLAINS PIPELINE, L.P.",35.1544444,-119.3388889,CRUDE OIL,25,0,25,NO,,NO,,NO,CARBON STEEL,LEAK,OTHER,35.154444,-119.338889,0.1,nearest_place,,,,,Valley Acres,CA,Kern County,93268,US,TIGER/Line® dataset from the US Census Bureau,0
3554,2012,"PLAINS PIPELINE, L.P.",35.059321,-119.064098,CRUDE OIL,15,0,15,NO,,NO,,YES,CARBON STEEL,LEAK,SEAL OR PACKING,35.059095,-119.064497,0.98,nearest_street,11474,Maricopa Hwy,,,Taft,CA,Kern County,93268,US,TIGER/Line® dataset from the US Census Bureau,0
3606,2012,"SHELL PIPELINE CO., L.P.",38.025394,-122.129423,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,13,0,13,NO,,NO,,NO,CARBON STEEL,OVERFILL OR OVERFLOW,,38.021777,-122.12823,0.95,nearest_street,1600,Marina Vista Ave,,,Martinez,CA,Contra Costa County,94553,US,TIGER/Line® dataset from the US Census Bureau,0
3630,2012,OXY USA INC,34.00551,-118.14477,CRUDE OIL,0.6,0,0.4,NO,,NO,,YES,,LEAK,PINHOLE,34.005406,-118.144297,1,rooftop,5901,Triumph St,,,Commerce,CA,Los Angeles County,90040,US,Los Angeles,0.2
3631,2012,CALNEV PIPELINE CO,35.276957,-116.021774,REFINED AND/OR PETROLEUM PRODUCT (NON-HVL) WHICH IS A LIQUID AT AMBIENT CONDITIONS,0.42,0,0.42,NO,,NO,,,,LEAK,SEAL OR PACKING,35.276957,-116.021774,0.16,nearest_place,,,,,Baker,CA,San Bernardino County,92309,US,TIGER/Line® dataset from the US Census Bureau,0
3642,2012,CHEVRON PIPE LINE CO,35.4672,-119.704,CRUDE OIL,9.29,0,9.29,NO,,NO,,NO,CARBON STEEL,OTHER,,35.4672,-119.704,0.04,nearest_place,,,,,Mc Kittrick,CA,Kern County,93251,US,TIGER/Line® dataset from the US Census Bureau,0
3673,2012,CONOCOPHILLIPS,34.972892,-120.444417,CRUDE OIL,5,0,5,NO,,NO,,YES,CARBON STEEL,LEAK,PINHOLE,34.97282,-120.444669,1,rooftop,1830,Barrington Dr,,,Santa Maria,CA,Santa Barbara County,93458,US,Santa Barbara,0
3675,2012,EXXONMOBIL OIL CORP - WEST COAST,35.04474,-119.19115,CRUDE OIL,2.7,0,2.7,NO,,NO,,YES,,LEAK,PINHOLE,35.04474,-119.19115,0.05,nearest_place,,,,,Bakersfield,CA,Kern County,93311,US,TIGER/Line® dataset from the US Census Bureau,0
3688,2012,"PLAINS PIPELINE, L.P.",33.80197,-118.23844,CRUDE OIL,4.5,0,4.5,NO,,NO,,NO,,LEAK,OTHER,33.802392,-118.236721,0.97,nearest_street,24129,Alameda St,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,0
3762,2012,"PLAINS MARKETING, L.P.",33.764,-118.228,CRUDE OIL,0.5,0,0.5,NO,,NO,,NO,,LEAK,PINHOLE,33.765194,-118.228082,0.99,rooftop,121,Ave,,,Long Beach,CA,Los Angeles County,90802,US,Los Angeles,0
3783,2012,CONOCOPHILLIPS,33.802717,-118.249779,CRUDE OIL,2,0,0,NO,,NO,,NO,CARBON STEEL,LEAK,PINHOLE,33.799763,-118.252876,0.95,nearest_street,1404,E Lomita Blvd,,,Wilmington,CA,Los Angeles County,90744,US,TIGER/Line® dataset from the US Census Bureau,2
3789,2012,EXXONMOBIL OIL CORP - WEST COAST,35.2256,-119.562467,CRUDE OIL,0.84,0,0.84,NO,,NO,,NO,,LEAK,CONNECTION FAILURE,35.220672,-119.56889,0.93,nearest_street,25845,W Side Hwy,,,Fellows,CA,Kern County,93224,US,TIGER/Line® dataset from the US Census Bureau,0
